category,source,date,latitude,longitude,magnitude_value,magnitude_unit,location,binary_category
0,0,2026-03-02,0.10954433520634015,-0.12147895259623162,-0.06587642599640069,1,12,0
0,0,2026-03-02,0.09336467920307391,-0.2234164387502929,-0.07950018131342071,1,24,0
0,0,2026-03-01,0.19574257208831203,-0.09046840519939887,-0.11331801366063356,1,12,0
0,0,2026-03-01,0.0017719275322810087,-0.10747456911884519,-0.043315100701902975,1,12,0
0,0,2026-03-01,0.2035323775206006,-0.23054687556890507,-0.0066952193887782185,1,8,0
0,0,2026-03-01,0.031303397947063584,-0.20888688419190868,-0.07312310435651773,1,24,0
0,0,2026-03-01,0.20909621285223848,-0.2250292332435126,-0.08148094006518604,1,8,0
0,0,2026-03-01,0.21675057363319192,-0.24733177284739638,-0.1109024542072612,1,11,0
0,0,2026-03-01,0.21269689608653522,-0.23938493544114645,-0.07070754490314538,1,8,0
0,0,2026-02-28,0.38868067947196433,-0.20367378610537998,-0.031188992245973803,1,18,0
0,0,2026-02-28,-0.013954634003815757,-0.35077207726488097,-0.09892127931853438,1,6,0
0,0,2026-02-28,0.2348062352665293,-0.2599334285347761,-0.09882465694039948,1,11,0
0,0,2026-02-28,0.2929110598387075,-0.20511246885994902,-0.01901457260097718,1,8,0
0,0,2026-02-28,0.37266180139540267,-0.1878240672010787,-0.09365535971018266,1,18,0
0,0,2026-02-28,0.22707229265215997,-0.2331449083711041,0.015914417094786935,1,8,0
0,0,2026-02-28,0.21512594479229702,-0.3171133679636195,-0.02587476144855464,1,11,0
0,0,2026-02-28,0.27778703552862166,-0.2188255363713953,0.13427683031003187,1,8,0
0,0,2026-02-28,0.23289152274827776,-0.2231497982686167,0.008667738734669899,1,8,0
0,0,2026-02-28,0.21529897695452913,-0.23079663919519103,0.09316400841363455,1,8,0
0,0,2026-02-28,0.2045797611706378,-0.22528245524180482,0.02591483323174845,1,8,0
0,0,2026-02-28,0.17622546325621474,-0.2470265023504114,-0.08384818832949094,1,11,0
0,0,2026-02-28,0.19188040821198823,-0.26984262575988616,-0.01780679287429101,1,11,0
0,0,2026-02-27,0.3894897535897483,-0.20740939850343054,-0.11032271993845184,1,18,0
0,0,2026-02-27,-0.19983618109917795,-0.02873645797242539,-0.04085123005946319,1,1,0
0,0,2026-02-27,0.25673555501345724,-0.2162426685304434,-0.09727869889024118,1,8,0
0,0,2026-02-27,0.22780807701515454,-0.2356997115232262,-0.037759313959146584,1,8,0
0,0,2026-02-27,0.35451504601700423,-0.18751935004361453,-0.07800253445232987,1,18,0
0,0,2026-02-27,0.3771962809427314,-0.2017117306232565,-0.06239802038354451,1,18,0
0,0,2026-02-27,0.3414572154289601,-0.18656724293845428,0.061810046708861505,1,18,0
0,0,2026-02-27,0.03228685926273865,-0.20908411514742076,-0.06655278264334494,1,24,0
0,0,2026-02-27,0.287043814348576,-0.2173234097823732,-0.0860705030265935,1,8,0
0,0,2026-02-27,0.26876379415881646,-0.2312873994747275,-0.10124021639377183,1,8,0
0,0,2026-02-27,0.1937028310189236,-0.24739711878645324,-0.0054874396620920455,1,11,0
0,0,2026-02-27,0.2599267818202727,-0.27313767787725585,-0.10355915346900928,1,11,0
0,0,2026-02-27,0.21307330142684833,-0.23203108779093545,-0.10133683877190672,1,8,0
0,0,2026-02-27,0.046541363081717246,-0.214441427346607,-0.05481316369995534,1,24,0
0,0,2026-02-27,-0.04980035025030812,-0.23837144033077212,-0.11331801366063356,1,6,0
0,0,2026-02-27,0.013765878384000934,-0.2523572888363102,-0.0891624191269101,1,6,0
0,0,2026-02-27,0.016123051285226474,-0.25313524961909933,-0.1109024542072612,1,6,0
0,0,2026-02-27,0.012681849856569026,-0.2519664927996122,-0.0891624191269101,1,6,0
0,0,2026-02-27,0.051814219234171496,-0.2683544035555148,-0.10940480734617035,1,6,0
0,0,2026-02-27,0.15987014337580763,-0.26527469250450475,-0.10365577584714417,1,6,0
0,0,2026-02-27,0.12846539213092098,-0.24800684896510644,-0.11331801366063356,1,6,0
0,0,2026-02-27,-0.006154147355656674,-0.22136249432396538,-0.05355707278420172,1,24,0
0,0,2026-02-26,0.8964914865636936,-0.48548925830739426,0.10698100848692436,1,33,0
0,0,2026-02-26,0.9075843976165796,-0.5487908153363464,-0.10365577584714417,1,33,0
0,0,2026-02-26,0.24391473783660086,-0.22670481448050464,-0.10336590871273948,1,8,0
0,0,2026-02-26,0.23065736351907803,-0.23291164117928773,-0.06674602739961473,1,8,0
0,0,2026-02-26,0.2483729818994464,-0.2724412136307924,-0.11162712204327291,1,11,0
0,0,2026-02-26,0.21359652193511602,-0.23681726714516166,-0.08722997156421222,1,8,0
0,0,2026-02-26,0.2569150677810159,-0.21638916516862494,-0.0891624191269101,1,8,0
0,0,2026-02-26,0.0009283883770761387,-0.2114239977712189,-0.08148094006518604,1,24,0
0,0,2026-02-26,0.27361034430993897,-0.22481183997920456,-0.08283365335907455,1,8,0
0,0,2026-02-26,0.2730725718969827,-0.24137177015869427,-0.08433130022016541,1,8,0
0,0,2026-02-26,0.20597079364678944,-0.23109924674573132,0.037316273851665915,1,8,0
0,0,2026-02-26,0.2698034599970549,-0.22417728059165143,-0.04756648533983831,1,8,0
0,0,2026-02-26,0.2971575059365464,-0.20935953989399259,0.007459959007983727,1,8,0
0,0,2026-02-26,0.19479275100574392,-0.24742565035550412,-0.065586558861996,1,11,0
0,0,2026-02-26,0.2139570203350809,-0.22865917508491437,0.012339389103795865,1,8,0
0,0,2026-02-25,0.27711018343388755,-0.2740647221604874,-0.10206150660791842,1,11,0
0,0,2026-02-25,0.00188086061636914,-0.1507399441788605,-0.10848689475388887,1,0,0
0,0,2026-02-25,0.3126531635048408,-0.27645920210314684,-0.10365577584714417,1,11,0
0,0,2026-02-25,-0.038017433830457956,-0.16059169265739012,-0.11138556609793568,1,0,0
0,0,2026-02-25,0.3079052952984708,-0.249947910227048,-0.051962803544975976,1,11,0
0,0,2026-02-25,0.32711098158730706,-0.18582628673613144,-0.0725916812767758,1,18,0
0,0,2026-02-25,0.6692141244169102,-0.1353198761207463,-0.11148218847607057,1,26,0
0,0,2026-02-25,0.21071671178010215,-0.2569361733724862,-0.09375198208831756,1,11,0
0,0,2026-02-25,0.33613168962957546,-0.1856322201910049,-0.04408807972698213,1,18,0
0,0,2026-02-25,0.273428003641874,-0.2246003951147469,-0.0891624191269101,1,8,0
0,0,2026-02-25,0.11063690634988517,-0.12107947604579841,-0.08423467784203051,1,12,0
0,0,2026-02-25,0.13198861563547326,-0.09773140141700776,-0.06998287706713367,1,12,0
0,0,2026-02-25,0.220050851353283,-0.23294046670995916,-0.10747235978347247,1,8,0
0,0,2026-02-25,0.10719364291044182,-0.12180094432186675,-0.08892086318157286,1,12,0
0,0,2026-02-25,0.21664346690151415,-0.23766631476453762,-0.09399353803365479,1,8,0
0,0,2026-02-25,0.2704626553880026,-0.2334538274505557,-0.0008978767006845888,1,8,0
0,0,2026-02-25,0.2029105339821741,-0.22532568489188198,-0.04075460768132829,1,8,0
0,0,2026-02-25,0.12428965650695142,-0.058364234114913184,-0.08819619534556115,1,13,0
0,0,2026-02-25,0.18706686790781768,-0.2493208382148882,-0.09578105202915033,1,11,0
0,0,2026-02-25,0.11389712214613662,-0.05727916989797553,-0.10201319541885098,1,13,0
0,0,2026-02-25,0.21593719875005454,-0.23306859939278785,-0.04645532799128703,1,8,0
0,0,2026-02-25,0.20754186912184547,-0.22453603481171203,-0.07157714630635942,1,8,0
0,0,2026-02-25,0.11939974521473101,-0.2044865035268314,-0.10848689475388887,1,8,0
0,0,2026-02-25,0.21307495103547705,-0.22541983906975024,-0.07664982115844135,1,8,0
0,0,2026-02-24,0.37013630949945564,-0.20468535991718642,-0.1109024542072612,1,18,0
0,0,2026-02-24,-0.03841807663469424,-0.3179207076166011,-0.08143262887611859,1,6,0
0,0,2026-02-24,0.3067322468196829,-0.37835650197449633,-0.11138556609793568,1,6,0
0,0,2026-02-24,0.2523333387293937,-0.27400707801588836,-0.10177163947351374,1,11,0
0,0,2026-02-24,-0.0019819925607031702,-0.24200811060783053,-0.07321972673465262,1,6,0
0,0,2026-02-24,0.21405523096308235,-0.23108964976341434,-0.07998329320409518,1,8,0
0,0,2026-02-24,0.29125131789985875,-0.20251147914968456,-0.0883411289127635,1,8,0
0,0,2026-02-24,0.22783888934775498,-0.2332103407694611,0.007315025440781386,1,8,0
0,0,2026-02-24,0.2926243814248769,-0.22138218975254045,-0.10365577584714417,1,8,0
0,0,2026-02-24,0.3678484790752291,-0.14836058423861204,-0.04085123005946319,1,26,0
0,0,2026-02-24,0.207329128523337,-0.22635840664850612,-0.04273536643309361,1,8,0
