event_id,title,category,source,date,latitude,longitude,magnitude_value,magnitude_unit,closed
EONET_18565,"Hancock - Dickerson Rd Wildfire, Hancock, Mississippi",Wildfires,IRWIN,2026-03-03T17:35:00Z,30.4752778,-89.6402778,1211,acres,
EONET_18575,"RX Caddo Pond (C47 Old Growth) Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,2026-03-03T12:53:00Z,34.374444,-93.51,1237,acres,
EONET_18583,"Rawlins Co TP Wildfire, Rawlins, Kansas",Wildfires,IRWIN,2026-03-03T12:20:00Z,39.9608333,-100.9008333,1521,acres,
EONET_18555,"Tombigbee IU 9-1 RX Prescribed Fire, Chickasaw, Mississippi",Wildfires,IRWIN,2026-03-03T11:07:00Z,34.0435,-88.9558,927,acres,
EONET_18533,"Savannah Wildfire, Liberty, Florida",Wildfires,IRWIN,2026-03-03T10:31:00Z,30.115633,-85.027485,1930,acres,
EONET_18577,"RX PCS Square Rock 3&amp;4 Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-03-03T10:19:00Z,34.949564,-94.000847,1922,acres,
EONET_18578,"RX CAN BU 21 Prescribed Fire, Webster, Louisiana",Wildfires,IRWIN,2026-03-03T10:19:00Z,32.67485,-93.263904,800,acres,
EONET_18574,"RX CAN BU 17-20 Prescribed Fire, Claiborne, Louisiana",Wildfires,IRWIN,2026-03-03T10:08:00Z,32.905806,-93.008003,2862,acres,
EONET_18580,"Lower Shoal B&amp;C RX Prescribed Fire, Cleburne, Alabama",Wildfires,IRWIN,2026-03-03T09:46:00Z,33.750005,-85.560401,2364,acres,
EONET_18579,"Horn Mtn West RX Prescribed Fire, Clay, Alabama",Wildfires,IRWIN,2026-03-03T09:32:00Z,33.212778,-86.08,1373,acres,
EONET_18581,"Chickasawhay CPT 395 398 399  RX Prescribed Fire, Wayne, Mississippi",Wildfires,IRWIN,2026-03-03T09:32:00Z,31.5434,-88.7995,2861,acres,
EONET_18582,"Compartment 18 RX Prescribed Fire, Macon, Alabama",Wildfires,IRWIN,2026-03-03T09:12:00Z,32.487481,-85.5645,562,acres,
EONET_18977,"Compartment 51 RX Prescribed Fire, Bibb, Alabama",Wildfires,IRWIN,2026-03-03T09:01:00Z,32.900163,-87.390211,810,acres,
EONET_18576,"RX Blackfork Alpha Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-03-03T09:00:00Z,34.737222,-94.310556,3111,acres,
EONET_18566,"Pocket South RX Prescribed Fire, Walker, Georgia",Wildfires,IRWIN,2026-03-03T08:36:00Z,34.588991,-85.078569,1064,acres,
EONET_18564,"Compartments 1-2-3 RX Prescribed Fire, Jones, Georgia",Wildfires,IRWIN,2026-03-02T15:23:00Z,33.033678,-83.716345,1269,acres,
EONET_18586,"Doyle 3 RX Prescribed Fire, Will, Illinois",Wildfires,IRWIN,2026-03-02T13:08:00Z,41.344867,-88.048,869,acres,
EONET_18309,"TUS Wolfe Ridge RX Prescribed Fire, Clay, North Carolina",Wildfires,IRWIN,2026-03-02T12:34:00Z,35.120333,-83.82495,1957,acres,
EONET_18534,"BrB04 RX Prescribed Fire, Covington, Alabama",Wildfires,IRWIN,2026-03-02T11:15:00Z,31.093738,-86.631821,2903,acres,
EONET_18591,"Pinnacle RX Prescribed Fire, Talladega, Alabama",Wildfires,IRWIN,2026-03-02T09:39:00Z,33.325,-86.068889,1121,acres,
EONET_18308,"Raven Rock D/Pilgrims Rest A RX Prescribed Fire, Cleburne, Alabama",Wildfires,IRWIN,2026-03-02T09:24:00Z,33.818256,-85.489226,721,acres,
EONET_18873,"RX BIG OK Prescribed Fire, Pittsburg, Oklahoma",Wildfires,IRWIN,2026-03-02T09:08:00Z,34.6214,-95.8295,1380,acres,
EONET_18976,"Compartment 31 RX Prescribed Fire, Bibb, Alabama",Wildfires,IRWIN,2026-03-02T08:43:00Z,32.951617,-87.386417,1482,acres,
EONET_18587,"RX CAN BU 22-23 Prescribed Fire, Webster, Louisiana",Wildfires,IRWIN,2026-03-02T08:28:00Z,32.676988,-93.281531,1200,acres,
EONET_18588,"LIRI NE Complex RX Prescribed Fire, Cherokee, Alabama",Wildfires,IRWIN,2026-03-01T16:10:00Z,34.414722,-85.593056,500,acres,
EONET_18317,"BSW 05/06 RX Prescribed Fire, Covington, Alabama",Wildfires,IRWIN,2026-03-01T09:14:00Z,31.122318,-86.576534,1949,acres,
EONET_18311,"RX Mount Ida 18 25 29 Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,2026-03-01T09:08:00Z,34.546944,-93.693889,2707,acres,
EONET_18318,"RX CAT BU 52 Prescribed Fire, Grant, Louisiana",Wildfires,IRWIN,2026-03-01T08:57:00Z,31.623577,-92.441277,1332,acres,
EONET_18314,"RX Redbank Units 456 Prescribed Fire, Garland, Arkansas",Wildfires,IRWIN,2026-03-01T08:44:00Z,34.641383,-93.3748,1159,acres,
EONET_18590,"RX Red Lick Prescribed Fire, Le Flore, Oklahoma",Wildfires,IRWIN,2026-03-01T08:29:00Z,34.771306,-94.664571,550,acres,
EONET_18313,"RX Johnson Creek 3 Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-03-01T08:20:00Z,34.7025,-94.205,1382,acres,
EONET_18323,"East Range Unit A RX Prescribed Fire, Pulaski, Missouri",Wildfires,IRWIN,2026-02-28T20:37:00Z,37.6896,-92.1398,2200,acres,
EONET_18315,"Kellogg Wildfire, Schleicher, Texas",Wildfires,IRWIN,2026-02-28T15:05:00Z,30.8553797,-100.646594,798,acres,
EONET_18312,"Bascom Road Wildfire, Pittsburg, Oklahoma",Wildfires,IRWIN,2026-02-28T13:32:00Z,35.0777778,-95.3933333,800,acres,
EONET_18326,"RX Rorie North 2 Prescribed Fire, Baxter, Arkansas",Wildfires,IRWIN,2026-02-28T09:37:00Z,36.064033,-92.223,2452,acres,
EONET_18320,"Bunker South RX Prescribed Fire, Dent, Missouri",Wildfires,IRWIN,2026-02-28T09:36:00Z,37.4177,-91.2232,907,acres,
EONET_18324,"RX PCS Freedom Mountain Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-02-28T09:28:00Z,34.946504,-93.844135,3175,acres,
EONET_18328,"RX OKWMR Interior Pastures Prescribed Fire, Comanche, Oklahoma",Wildfires,IRWIN,2026-02-28T09:22:00Z,34.74373,-98.700088,2310,acres,
EONET_18325,"RX Daniels Mt and Greenshaw Prescribed Fire, Newton, Arkansas",Wildfires,IRWIN,2026-02-28T09:01:00Z,35.807322,-93.016036,5625,acres,
EONET_18332,"RX South Fouche Cove Unit 1 Prescribed Fire, Yell, Arkansas",Wildfires,IRWIN,2026-02-28T08:30:00Z,35.045278,-93.266111,3025,acres,
EONET_18331,"RX Fourmile Prescribed Fire, Yell, Arkansas",Wildfires,IRWIN,2026-02-28T08:17:00Z,34.746667,-93.708333,4774,acres,
EONET_18327,"RX Gap Creek12 13 14 Hickory Nut Mountain Prescribed Fire, Garland, Arkansas",Wildfires,IRWIN,2026-02-28T08:06:00Z,34.564722,-93.389444,3382,acres,
EONET_18333,"RX Fish Fry I &amp; II Prescribed Fire, McCurtain, Oklahoma",Wildfires,IRWIN,2026-02-28T08:00:00Z,34.083444,-94.646917,1110,acres,
EONET_18316,"Doke Number Two Wildfire, Atoka, Oklahoma",Wildfires,IRWIN,2026-02-28T00:14:00Z,34.3491667,-95.9663889,2477,acres,
EONET_18329,"Preusch-Smith RX Prescribed Fire, Pulaski, Missouri",Wildfires,IRWIN,2026-02-27T16:32:00Z,37.703333,-92.355833,562,acres,
EONET_18334,"RADAR RD (53) Wildfire, Polk, Florida",Wildfires,IRWIN,2026-02-27T14:51:00Z,27.7002778,-82.0230556,2000,acres,
EONET_18336,"RX White Oak East Prescribed Fire, Pope, Arkansas",Wildfires,IRWIN,2026-02-27T11:59:00Z,35.45,-92.866667,832,acres,
EONET_18338,"RX PCS Square Rock 1 and 2 Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-02-27T09:58:00Z,34.958993,-93.991881,2064,acres,
EONET_18346,"Mill Buzzard RX Prescribed Fire, Shannon, Missouri",Wildfires,IRWIN,2026-02-27T09:30:00Z,37.109682,-91.205578,1231,acres,
EONET_18347,"Rocky Branch RX Prescribed Fire, Texas, Missouri",Wildfires,IRWIN,2026-02-27T09:30:00Z,37.494667,-92.026333,1554,acres,
EONET_18345,"Pineknot South RX Prescribed Fire, Carter, Missouri",Wildfires,IRWIN,2026-02-27T09:15:00Z,36.888042,-91.150517,4125,acres,
EONET_18337,"RX CAT BU 36 Prescribed Fire, Grant, Louisiana",Wildfires,IRWIN,2026-02-27T09:09:00Z,31.64027,-92.452683,1468,acres,
EONET_18341,"RX Buff Creek Bill Prescribed Fire, Searcy, Arkansas",Wildfires,IRWIN,2026-02-27T08:50:00Z,35.964444,-92.929167,1064,acres,
EONET_18340,"RX Pink Twist Prescribed Fire, Franklin, Arkansas",Wildfires,IRWIN,2026-02-27T08:48:00Z,35.654164,-93.736714,750,acres,
EONET_18339,"RX Buffalo Danny Prescribed Fire, McCurtain, Oklahoma",Wildfires,IRWIN,2026-02-27T08:45:00Z,34.3801,-94.66835,2732,acres,
EONET_18343,"SUNRISE Wildfire, Okfuskee, Oklahoma",Wildfires,IRWIN,2026-02-27T08:44:00Z,35.504167,-96.156944,702,acres,
EONET_18342,"RX MO West 33 Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,2026-02-27T08:41:00Z,34.708889,-93.779722,748,acres,
EONET_18335,"RX WINN BU 65 Prescribed Fire, Winn, Louisiana",Wildfires,IRWIN,2026-02-27T08:40:00Z,31.882222,-92.7625,1711,acres,
EONET_18349,"Rx Hardin 1762 Prescribed Fire, Hardin, Texas",Wildfires,IRWIN,2026-02-27T08:11:00Z,30.24694444,-94.14638889,500,acres,
EONET_18350,"Rx Trinity 1763 Prescribed Fire, Trinity, Texas",Wildfires,IRWIN,2026-02-27T08:11:00Z,31.3259,-94.9552,1000,acres,
EONET_18351,"Rx Houston 1860 Prescribed Fire, Houston, Texas",Wildfires,IRWIN,2026-02-27T08:11:00Z,31.36591,-95.00019,550,acres,
EONET_18352,"Rx Trinity 1851 Prescribed Fire, Trinity, Texas",Wildfires,IRWIN,2026-02-27T08:11:00Z,31.3075,-94.9326,1000,acres,
EONET_18353,"Rx Anderson 1713 Prescribed Fire, Anderson, Texas",Wildfires,IRWIN,2026-02-27T08:09:00Z,31.971722,-95.880324,581,acres,
EONET_18354,"Rx Lamar 1874 Prescribed Fire, Lamar, Texas",Wildfires,IRWIN,2026-02-27T08:09:00Z,33.80583333,-95.70222222,700,acres,
EONET_18355,"Rx Morris 1706 Prescribed Fire, Morris, Texas",Wildfires,IRWIN,2026-02-27T08:09:00Z,33.27277778,-94.70361111,500,acres,
EONET_18344,"RX CALV BU 102-105 Prescribed Fire, Vernon, Louisiana",Wildfires,IRWIN,2026-02-27T08:03:00Z,30.987783,-93.16275,1737,acres,
EONET_18310,"Rehder Creek Wildfire, Musselshell, Montana",Wildfires,IRWIN,2026-02-26T17:33:00Z,46.30904,-108.43738,5060,acres,
EONET_18572,"Brooklyn Divide RX Prescribed Fire, Jefferson, Montana",Wildfires,IRWIN,2026-02-26T12:53:00Z,46.497328,-112.098152,700,acres,
EONET_18364,"RX Bomag Bell Springs Prescribed Fire, Logan, Arkansas",Wildfires,IRWIN,2026-02-26T10:19:00Z,35.232383,-93.4717,706,acres,
EONET_18358,"RX PCS Sugar Creek 3 Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-02-26T09:37:00Z,35.007356,-93.830645,1464,acres,
EONET_18154,"HORSE HEAD Wildfire, Okfuskee, Oklahoma",Wildfires,IRWIN,2026-02-26T09:34:00Z,35.308056,-96.116667,535,acres,
EONET_18357,"RX PCS McConnell 2 and 3 Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-02-26T09:30:00Z,34.71777,-94.05651,1040,acres,
EONET_18365,"RX White Oak East Prescribed Fire, Pope, Arkansas",Wildfires,IRWIN,2026-02-26T09:19:00Z,35.453047,-92.875139,1000,acres,
EONET_18367,"RX CALE BU 374 Prescribed Fire, Rapides, Louisiana",Wildfires,IRWIN,2026-02-26T09:15:00Z,31.108,-92.588,1159,acres,
EONET_18361,"RX Gobbler&#039;s Knob Prescribed Fire, Newton, Arkansas",Wildfires,IRWIN,2026-02-26T09:12:00Z,35.736428,-93.362228,1131,acres,
EONET_18363,"RX Whiskey Springs 2 Prescribed Fire, Crawford, Arkansas",Wildfires,IRWIN,2026-02-26T08:52:00Z,35.7273,-94.3199,1100,acres,
EONET_18360,"RX Hog Jaw 3 8 10 11 13 Mt Ida 3 Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,2026-02-26T08:47:00Z,34.588333,-93.725833,3618,acres,
EONET_18149,"RX Cedar East Prescribed Fire, Johnson, Arkansas",Wildfires,IRWIN,2026-02-26T08:30:00Z,35.671811,-93.325531,1861,acres,
EONET_18356,"RX FY26 BUFF Lower Wilderness BIL Prescribed Fire, Marion, Arkansas",Wildfires,IRWIN,2026-02-26T08:16:00Z,36.136111,-92.468611,3000,acres,
EONET_18362,"RX Buffalo 1856/57 Prescribed Fire, McCurtain, Oklahoma",Wildfires,IRWIN,2026-02-26T08:09:00Z,34.3986,-94.67,1488,acres,
EONET_18366,"RX Thorpe Mountain Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,2026-02-26T08:05:00Z,34.723889,-93.584722,3101,acres,
EONET_18145,"Turkey Creek Wildfire, Creek, Oklahoma",Wildfires,IRWIN,2026-02-25T20:11:00Z,35.7958333,-96.2105556,733,acres,
EONET_18151,"Kataja Wildfire, Perry, Mississippi",Wildfires,IRWIN,2026-02-25T19:37:00Z,31.124167,-89.0786,600,acres,
EONET_18155,"CRAWFORD Wildfire, Osage, Oklahoma",Wildfires,IRWIN,2026-02-25T16:28:00Z,36.39913,-96.34903,700,acres,
EONET_18359,"Hancock - Texas Flat Rd/607 Wildfire, Hancock, Mississippi",Wildfires,IRWIN,2026-02-25T16:02:00Z,30.4469444,-89.6483333,540,acres,
EONET_18175,"RX KENWOOD 38 Prescribed Fire, Delaware, Oklahoma",Wildfires,IRWIN,2026-02-25T11:47:00Z,36.318541,-94.815864,1770,acres,
EONET_18162,"Wolf Mountain RX Prescribed Fire, Ripley, Missouri",Wildfires,IRWIN,2026-02-25T10:57:00Z,36.644533,-91.107667,1343,acres,
EONET_18348,"IDBR - COLSP F1 RX Prescribed Fire, Lake, Illinois",Wildfires,IRWIN,2026-02-25T10:22:00Z,42.451297,-88.186847,538,acres,
EONET_18158,"Box Springs Road Wildfire, Pushmataha, Oklahoma",Wildfires,IRWIN,2026-02-25T09:45:00Z,34.6688889,-95.22,905,acres,
EONET_18176,"Handy RX Prescribed Fire, Ripley, Missouri",Wildfires,IRWIN,2026-02-25T09:29:00Z,36.797648,-91.096444,1933,acres,
EONET_18156,"RX Gobbler&#039;s Knob Blackline Prescribed Fire, Newton, Arkansas",Wildfires,IRWIN,2026-02-25T09:26:00Z,35.733333,-93.35,1000,acres,
EONET_18322,"Compartment 25 RX Prescribed Fire, Bibb, Alabama",Wildfires,IRWIN,2026-02-25T08:58:00Z,32.970162,-87.363315,1102,acres,
EONET_18321,"Talladega Mtn RX Prescribed Fire, Talladega, Alabama",Wildfires,IRWIN,2026-02-25T08:56:00Z,33.33258,-86.01308,1397,acres,
EONET_18160,"RX PCS Holly Mountain North Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-02-25T08:49:00Z,34.827324,-93.832312,621,acres,
EONET_18169,"Compartment 50 RX Prescribed Fire, Bibb, Alabama",Wildfires,IRWIN,2026-02-25T08:49:00Z,32.911717,-87.405038,1005,acres,
EONET_18163,"RX PCS Key Mountain West Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-02-25T08:48:00Z,34.769488,-94.105611,900,acres,
EONET_18164,"RX John Turner Prescribed Fire, Franklin, Arkansas",Wildfires,IRWIN,2026-02-25T08:31:00Z,35.683,-93.862,2827,acres,
EONET_18165,"RX Crystal Mountain Prescribed Fire, Garland, Arkansas",Wildfires,IRWIN,2026-02-25T08:26:00Z,34.536389,-93.391944,2002,acres,
EONET_18179,"Compartment 112 RX Prescribed Fire, Jasper, Georgia",Wildfires,IRWIN,2026-02-25T08:13:00Z,33.2019,-83.73645,1020,acres,
EONET_18166,"RX BEAR CREEK Prescribed Fire, McCurtain, Oklahoma",Wildfires,IRWIN,2026-02-25T08:12:00Z,34.267463,-94.7796,863,acres,
EONET_18168,"29B/29C RX Prescribed Fire, Jones, Georgia",Wildfires,IRWIN,2026-02-25T08:08:00Z,33.0255,-83.6737,734,acres,
EONET_18171,"RX Cedar Fork Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-02-25T08:06:00Z,34.7575,-93.839722,1884,acres,
EONET_18172,"RX Avant 4 5 6 Prescribed Fire, Garland, Arkansas",Wildfires,IRWIN,2026-02-25T08:06:00Z,34.615,-93.346278,1364,acres,
EONET_18178,"RX Lapile Crk South/Shallow Lake Prescribed Fire, Union, Arkansas",Wildfires,IRWIN,2026-02-25T08:02:00Z,33.1189,-92.1868,600,acres,
EONET_18170,"RX Redbank Units 1 2 3 Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,2026-02-25T07:59:00Z,34.708917,-93.397389,1259,acres,
EONET_18161,"Upton Road Wildfire, Texas, Missouri",Wildfires,IRWIN,2026-02-24T18:04:00Z,37.374833,-92.1983,550,acres,
EONET_18147,"Nebo Mountain Wildfire, Gillespie, Texas",Wildfires,IRWIN,2026-02-24T18:03:00Z,30.440144,-98.746777,1160,acres,
EONET_18157,"Willard Wildfire, Dallam, Texas",Wildfires,IRWIN,2026-02-24T17:34:00Z,36.29863,-102.24182,540,acres,
EONET_18153,"ALABAMA CREEK Wildfire, Okfuskee, Oklahoma",Wildfires,IRWIN,2026-02-24T16:07:00Z,35.375278,-96.207222,739,acres,
EONET_18146,"Cypress Creek Wildfire, Angelina, Texas",Wildfires,IRWIN,2026-02-24T14:16:00Z,31.0586,-94.3567,1330,acres,
EONET_18182,"RX Pilot Knob Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,2026-02-24T10:16:00Z,34.725556,-93.725278,1190,acres,
EONET_18177,"RX Optimus South Prescribed Fire, Stone, Arkansas",Wildfires,IRWIN,2026-02-24T09:36:00Z,36.035861,-92.072583,1017,acres,
EONET_18181,"RX PCS Kingdoodle Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-02-24T09:34:00Z,34.959516,-93.847919,2997,acres,
EONET_18187,"RX FY26 North River Road  BIL Prescribed Fire, Newton, Arkansas",Wildfires,IRWIN,2026-02-24T09:26:00Z,36.059167,-93.163889,700,acres,
EONET_18174,"IDNR - Cache RIver SNA RX Prescribed Fire, Johnson, Illinois",Wildfires,IRWIN,2026-02-24T09:25:00Z,37.336,-88.941,2000,acres,
EONET_18180,"RX Little Fir 16 Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,2026-02-24T09:03:00Z,34.611389,-93.451667,1961,acres,
EONET_18186,"19S/20N RX Prescribed Fire, Jones, Georgia",Wildfires,IRWIN,2026-02-24T08:21:00Z,33.0759,-83.73,633,acres,
EONET_18183,"Compartment 23/24 RX Prescribed Fire, Hale, Alabama",Wildfires,IRWIN,2026-02-24T07:57:00Z,32.965332,-87.435335,3122,acres,
EONET_18173,"Savage Highway Wildfire, Pittsburg, Oklahoma",Wildfires,IRWIN,2026-02-23T22:10:00Z,34.7519444,-95.58,1405,acres,
EONET_18167,"Boggy Wilderness Wildfire, Houston, Texas",Wildfires,IRWIN,2026-02-23T17:35:00Z,31.510818,-95.111848,515,acres,
EONET_18584,"ZULU RX Prescribed Fire, Cochise, Arizona",Wildfires,IRWIN,2026-02-23T16:18:00Z,31.633333,-110.216667,1874,acres,
EONET_18085,"Holmes Chapel RX Prescribed Fire, Winston, Alabama",Wildfires,IRWIN,2026-02-23T09:55:00Z,34.269135,-87.266682,794,acres,
EONET_18084,"Brushy Lake RX Prescribed Fire, Winston, Alabama",Wildfires,IRWIN,2026-02-23T09:53:00Z,34.289173,-87.266349,745,acres,
EONET_18070,"RX PCS Sugar Creek 4 and 5 Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-02-23T09:36:00Z,34.982759,-93.829095,2481,acres,
EONET_18087,"Compartment 13B RX Prescribed Fire, Bibb, Alabama",Wildfires,IRWIN,2026-02-23T09:13:00Z,32.98844,-87.352546,1402,acres,
EONET_18188,"Compartment 01/02/03 RX Prescribed Fire, Tuscaloosa, Alabama",Wildfires,IRWIN,2026-02-23T09:12:00Z,33.017849,-87.451253,2300,acres,
EONET_18081,"RX Little Fir 7 Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,2026-02-23T08:31:00Z,34.571389,-93.530278,747,acres,
EONET_18078,"RX Vanderslice Unit 1 2 3 4 Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,2026-02-23T08:19:00Z,34.652972,-93.47575,2936,acres,
EONET_18076,"RX Posey Hollow Prescribed Fire, Polk, Arkansas",Wildfires,IRWIN,2026-02-23T08:12:00Z,34.660556,-93.965833,693,acres,
EONET_18083,"RX South Fouche Cove Unit 2 Prescribed Fire, Perry, Arkansas",Wildfires,IRWIN,2026-02-23T08:07:00Z,34.924972,-93.103583,1682,acres,
EONET_18074,"RX North Blue Prescribed Fire, Le Flore, Oklahoma",Wildfires,IRWIN,2026-02-23T08:06:00Z,34.841983,-94.846833,3099,acres,
EONET_18069,"National Wildfire, Collier, Florida",Wildfires,IRWIN,2026-02-23T07:14:00Z,26.11905,-81.336917,10252,acres,
EONET_18075,"Hwy. 301 Wildfire, Charlton, Georgia",Wildfires,IRWIN,2026-02-22T20:32:00Z,30.8805556,-82.0136111,697,acres,
EONET_18695,"RCK 04/05 RX Prescribed Fire, Escambia, Alabama",Wildfires,IRWIN,2026-02-22T19:19:00Z,31.026977,-86.810544,2073,acres,
EONET_18152,"Pine Hollow RX Prescribed Fire, Barry, Missouri",Wildfires,IRWIN,2026-02-22T18:12:00Z,36.545667,-93.827667,4052,acres,
EONET_18072,"Range 6 Wildfire, Perry, Mississippi",Wildfires,IRWIN,2026-02-22T15:35:00Z,31.090807,-89.061656,2160,acres,
EONET_18101,"Rx Newton 1414 Prescribed Fire, Newton, Texas",Wildfires,IRWIN,2026-02-22T10:29:00Z,31.121,-93.7729,561,acres,
EONET_18089,"RX OK-SLR F&amp;G Prescribed Fire, Alfalfa, Oklahoma",Wildfires,IRWIN,2026-02-22T09:57:00Z,36.772965,-98.176574,528,acres,
EONET_18088,"RX PCS Johnson Creek Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-02-22T09:33:00Z,34.700015,-94.168021,3344,acres,
EONET_18091,"RX Birmingham Prescribed Fire, Baxter, Arkansas",Wildfires,IRWIN,2026-02-22T09:17:00Z,36.08075,-92.37075,3961,acres,
EONET_18090,"Wolf Creek RX Prescribed Fire, Alexander, Illinois",Wildfires,IRWIN,2026-02-22T09:06:00Z,37.204816,-89.350101,1520,acres,
EONET_18094,"RX Avant 3 and 7 Prescribed Fire, Garland, Arkansas",Wildfires,IRWIN,2026-02-22T08:24:00Z,34.630167,-93.342783,657,acres,
EONET_18092,"ROCKY (49) Wildfire, Osceola, Florida",Wildfires,IRWIN,2026-02-21T23:40:00Z,28.0908333,-81.1619444,750,acres,
EONET_18103,"Greene - Hwy 57 Wildfire, Greene, Mississippi",Wildfires,IRWIN,2026-02-21T21:22:00Z,31.2977778,-88.4905556,555,acres,
EONET_18104,"RX DFR LEDOUX WEST Prescribed Fire, Okmulgee, Oklahoma",Wildfires,IRWIN,2026-02-21T09:45:00Z,35.584754,-96.001897,585,acres,
EONET_18098,"Big Barren Smith RX Prescribed Fire, Carter, Missouri",Wildfires,IRWIN,2026-02-21T09:19:00Z,36.883271,-91.204848,1259,acres,
EONET_18102,"DCNF C 48/49/50 RX Prescribed Fire, Houston, Texas",Wildfires,IRWIN,2026-02-21T09:18:00Z,31.378585,-95.09872,3061,acres,
EONET_18106,"RX No Mans Land North and South Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,2026-02-21T08:16:00Z,34.424722,-93.864444,8259,acres,
EONET_18109,"RX Avant 2 Prescribed Fire, Garland, Arkansas",Wildfires,IRWIN,2026-02-21T08:03:00Z,34.633639,-93.363667,1171,acres,
EONET_18108,"RX South Fouche Cove Unit 3 Prescribed Fire, Perry, Arkansas",Wildfires,IRWIN,2026-02-21T07:58:00Z,34.933417,-93.100028,1971,acres,
EONET_18099,"Flatwoods RX Prescribed Fire, Washington, Missouri",Wildfires,IRWIN,2026-02-20T16:58:00Z,37.928648,-90.949829,774,acres,
EONET_18097,"Bunker West RX Prescribed Fire, Dent, Missouri",Wildfires,IRWIN,2026-02-20T16:56:00Z,37.441783,-91.239783,735,acres,
EONET_18113,"RX PCS North White Oak 4 Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-02-20T10:24:00Z,35.001844,-93.869617,811,acres,
EONET_18112,"RX PCS Henry Mountain 1 Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-02-20T10:16:00Z,34.82457,-94.231248,1063,acres,
EONET_18568,"DCNF C-56 RX Prescribed Fire, Houston, Texas",Wildfires,IRWIN,2026-02-20T10:06:00Z,31.384045,-95.037088,1805,acres,
EONET_18111,"RX GREENHAW Prescribed Fire, Newton, Arkansas",Wildfires,IRWIN,2026-02-20T09:56:00Z,35.791717,-93.0302,669,acres,
EONET_18118,"RX LSF 13 North Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,2026-02-20T09:52:00Z,34.521667,-93.547778,643,acres,
EONET_18117,"RX Huckleberry Flats Prescribed Fire, Logan, Arkansas",Wildfires,IRWIN,2026-02-20T09:51:00Z,35.169,-93.7065,1991,acres,
EONET_18116,"Pineknot North RX Prescribed Fire, Carter, Missouri",Wildfires,IRWIN,2026-02-20T09:17:00Z,36.9066,-91.1278,2786,acres,
EONET_18115,"RX Cartwright Prescribed Fire, Stone, Arkansas",Wildfires,IRWIN,2026-02-20T09:15:00Z,36,-92.11,1877,acres,
EONET_18120,"RX AVANT 1 Prescribed Fire, Garland, Arkansas",Wildfires,IRWIN,2026-02-20T08:39:00Z,34.641383,-93.3748,557,acres,
EONET_18110,"RX Wildhorse Prescribed Fire, Le Flore, Oklahoma",Wildfires,IRWIN,2026-02-20T08:34:00Z,34.7939,-94.7656,682,acres,
EONET_18119,"RX Blackfork Bravo Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-02-20T08:28:00Z,34.759167,-94.311944,4328,acres,
EONET_18114,"PIne Hills RX Prescribed Fire, Union, Illinois",Wildfires,IRWIN,2026-02-20T08:22:00Z,37.566,-89.438,597,acres,
EONET_18073,"Poor Farm Wildfire, Pittsburg, Oklahoma",Wildfires,IRWIN,2026-02-19T19:56:00Z,34.7480556,-95.5269444,9565,acres,
EONET_18071,"Tiger Tank Wildfire, Perry, Mississippi",Wildfires,IRWIN,2026-02-19T18:40:00Z,31.09401,-89.140899,1800,acres,
EONET_18082,"Slab RX Prescribed Fire, Texas, Missouri",Wildfires,IRWIN,2026-02-19T16:14:00Z,37.551667,-92.005,659,acres,
EONET_18100,"Morning Wildfire, Beaver, Oklahoma",Wildfires,IRWIN,2026-02-19T11:27:00Z,36.6975,-100.8355556,820,acres,
EONET_18123,"RX PCS Shamshire 1 Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-02-19T11:06:00Z,34.747884,-94.151752,1209,acres,
EONET_18567,"DCNF C-4 RX Prescribed Fire, Houston, Texas",Wildfires,IRWIN,2026-02-19T10:14:00Z,31.49908,-95.288702,687,acres,
